Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
57140,0,0.923076923,24,0,0.010795682,2500.0,1,0,0,0,0.0
17871,1,0.167128745,48,0,2104.0,,9,0,1,0,0.0
127572,1,0.491892557,51,0,0.599175103,8000.0,12,0,2,0,0.0
66028,0,0.001070027,34,2,0.432119554,4750.0,12,0,1,0,1.0
133444,1,0.898362283,35,0,0.193307559,7500.0,5,0,1,0,1.0
48242,1,0.9999999,29,0,0.158075601,3200.0,2,1,0,0,0.0
36497,0,0.021107202,33,0,0.14104223,8500.0,6,0,0,0,0.0
92639,1,0.991471253,59,2,0.274056416,12584.0,14,0,1,1,0.0
86929,1,0.9999999,54,0,0.778863516,9414.0,11,0,4,1,0.0
19406,0,0.040446409,66,0,19.0,,5,0,0,0,0.0
37814,1,0.798201451,43,2,0.448219569,9800.0,12,0,1,0,0.0
23792,0,0.9999999,48,2,2150.0,,5,0,2,1,1.0
9347,1,0.052274567,65,0,0.061472005,6018.0,8,0,0,0,0.0
58973,1,0.721447418,53,0,0.354822335,11819.0,10,0,2,0,0.0
78870,0,0.048779313,65,0,0.505492648,11833.0,14,0,5,0,1.0
45724,0,0.0,32,0,0.028934368,4250.0,1,2,0,0,0.0
142798,1,0.261885283,44,0,0.351565852,32633.0,10,0,3,0,3.0
64993,1,0.667004678,39,0,0.597834205,5355.0,10,0,2,0,3.0
112005,0,0.053670371,70,0,49.0,,4,0,0,0,0.0
122264,0,0.0,89,0,344.0,,6,0,0,0,0.0
13063,1,0.849271458,23,0,0.077990825,8500.0,12,0,0,0,0.0
52461,0,0.0,56,0,0.349235105,4967.0,14,0,1,0,0.0
19930,0,0.008549573,62,0,0.003998001,2000.0,4,0,0,0,0.0
93840,1,0.982589209,53,1,0.102854744,7145.0,4,1,0,2,2.0
17965,1,0.398271188,40,0,0.81915846,3350.0,10,0,2,0,2.0
138871,1,1.584717608,43,2,0.163472755,6000.0,5,0,0,0,1.0
96959,0,0.086938217,43,1,1.129623459,3000.0,5,0,2,0,2.0
147189,0,0.058901659,56,0,0.252482811,7853.0,14,0,2,0,3.0
99810,0,0.0,28,1,1943.0,,8,0,0,0,1.0
51774,0,0.011140451,65,0,2084.0,,7,0,1,0,0.0
82108,0,0.0,51,0,0.013063183,3750.0,5,0,1,0,2.0
94190,0,0.0,36,0,0.230923026,3000.0,3,0,0,0,4.0
82725,0,0.0,22,0,0.0,,1,0,0,0,0.0
52213,0,0.51270613,25,0,0.422222222,764.0,7,0,0,0,0.0
85639,0,0.015902751,57,0,0.184981502,10000.0,18,0,1,0,1.0
14327,0,0.07003509,60,0,2822.0,,5,0,1,0,0.0
65497,1,0.918729168,52,1,0.454317269,3983.0,12,0,3,0,0.0
105914,0,0.658039032,60,0,0.307669233,10000.0,8,0,1,0,0.0
61299,1,0.0,58,1,0.619584193,6300.0,6,1,2,0,3.0
50713,0,0.123819285,70,0,0.401736385,3800.0,7,0,1,0,0.0
26581,0,0.056838932,63,0,0.515023112,2595.0,4,0,1,0,0.0
43742,0,0.0,77,0,0.140625,3327.0,2,0,0,0,1.0
16394,0,0.993006993,31,0,0.594628357,1600.0,4,0,1,0,2.0
76629,1,0.897763777,46,0,0.737392864,10033.0,17,0,3,0,1.0
17186,1,0.84717608,23,1,0.003997716,1750.0,1,0,0,0,0.0
53936,1,0.789779363,75,0,0.50780762,1600.0,16,0,0,0,0.0
49511,0,0.061620078,42,0,0.325142857,3499.0,3,0,1,0,2.0
63729,1,0.9999999,33,1,0.266163075,4500.0,4,0,1,0,0.0
14889,1,0.874022007,33,0,0.269940013,4500.0,6,0,0,0,3.0
26782,0,0.010326176,24,0,0.001206273,828.0,3,0,0,0,0.0
14842,1,0.648533964,54,0,0.402726683,4620.0,9,0,1,0,2.0
145061,0,0.455796457,39,0,1496.0,,8,0,0,0,
135714,0,0.080947153,58,0,0.611394077,5300.0,13,0,3,0,1.0
86110,0,0.058238597,64,0,0.222416813,6280.0,5,0,1,0,0.0
55188,0,0.004194401,57,0,0.196938353,4833.0,5,0,1,0,1.0
42711,1,0.9999999,61,0,0.0,,0,0,0,0,
112076,0,0.446057139,63,0,0.264219669,7137.0,11,0,0,0,0.0
62412,0,0.405659434,47,0,0.350004418,11316.0,5,0,2,0,1.0
76701,1,0.99214426,46,3,0.614100515,5630.0,22,0,2,0,1.0
59973,0,0.823189693,51,0,0.250156217,4800.0,6,3,1,0,3.0
99833,1,0.9999999,49,0,0.378006873,3200.0,3,2,2,0,0.0
111548,0,0.23943662,81,0,0.259308511,5263.0,10,0,1,0,0.0
23285,0,0.001584407,56,0,0.523133868,1620.0,8,0,1,0,0.0
46413,1,0.9999999,46,1,0.753123438,2000.0,4,1,2,0,2.0
137343,1,0.129398447,66,0,0.042218614,11700.0,9,0,1,2,1.0
106213,1,1.09611658,30,1,0.197319719,7834.0,18,2,0,0,2.0
109527,0,0.953046953,28,0,0.170471588,6000.0,10,0,0,1,0.0
29991,0,0.451694542,58,0,0.425562299,2800.0,10,0,1,0,0.0
40642,1,0.886787623,29,0,0.578736877,6000.0,10,0,1,0,4.0
55662,0,0.187394408,58,0,0.087837189,10416.0,10,0,1,0,4.0
74448,1,0.43157878,46,0,0.763543813,8250.0,36,0,3,0,0.0
112848,0,0.646471624,57,2,0.657375346,5775.0,15,1,0,1,1.0
84235,1,0.9999999,33,1,0.583637692,2737.0,4,2,1,1,2.0
118182,1,0.632801363,63,1,1.272959777,4300.0,21,0,2,1,0.0
106735,0,0.484084124,62,0,0.249646393,8483.0,5,0,1,0,0.0
83429,0,0.956008798,46,0,0.355166573,1770.0,5,1,0,0,0.0
129217,0,0.0,33,0,0.444213804,5780.0,9,0,1,0,0.0
66974,0,0.072462827,65,0,0.404397069,1500.0,16,0,2,0,0.0
37912,1,0.746659945,33,1,0.297250529,5200.0,9,1,0,0,4.0
11040,1,1.0335481,58,0,0.475110764,7673.0,10,1,2,0,0.0
36114,1,0.879282219,42,2,0.094055013,5634.0,3,2,0,0,2.0
145255,1,0.796038432,57,3,5076.0,,13,0,2,0,0.0
82393,0,0.052922059,67,0,0.208372531,2125.0,10,0,0,0,0.0
103287,1,0.122707297,32,0,0.390742872,7820.0,16,0,2,0,1.0
22350,1,0.871407594,49,5,0.198790979,4300.0,10,0,0,0,4.0
34503,0,0.034843657,66,0,0.311952415,12440.0,9,0,1,0,0.0
33101,0,0.017364592,64,0,2530.0,,11,0,3,0,1.0
54078,1,0.955938877,42,0,0.295037266,5500.0,8,0,0,0,0.0
514,1,0.913140498,37,2,1.620344914,4000.0,16,0,3,0,1.0
49883,0,0.0,46,0,0.298147311,11064.0,7,0,2,0,1.0
66620,1,0.066551922,53,2,0.586611606,4600.0,5,1,1,0,3.0
97495,1,0.9999999,50,0,0.111340206,3879.0,1,1,1,0,0.0
98872,1,1.00419916,45,0,0.682747643,8166.0,6,0,1,0,4.0
119351,0,0.0,57,0,0.384087987,7000.0,11,0,1,0,0.0
104708,1,0.540485573,46,0,0.233621151,42966.0,9,0,5,0,0.0
49762,0,0.238348031,51,0,0.766893243,2500.0,10,0,2,0,2.0
114740,1,0.413305474,28,1,0.119243127,2800.0,12,0,0,0,2.0
74319,1,0.805991441,37,0,1090.0,,8,0,1,0,0.0
110537,1,0.958472187,43,0,0.534756929,2200.0,6,0,0,0,1.0
26755,1,0.63340754,67,0,0.675243301,7500.0,25,0,2,0,0.0
23233,0,0.0,60,0,0.0,,1,0,0,0,1.0
114011,1,0.0,46,0,0.29998154,10833.0,9,0,2,0,1.0
148835,0,0.100379937,48,0,0.319912733,10083.0,7,0,3,0,0.0
81373,0,0.9999999,49,0,0.331328452,3823.0,10,0,1,0,0.0
100482,1,1.132116471,43,0,0.031643336,8500.0,5,0,0,0,2.0
49953,0,0.625473089,62,0,0.559650326,5833.0,5,0,1,0,0.0
10955,0,0.97020298,31,0,0.085245902,6404.0,3,0,0,0,3.0
131573,1,0.265926906,69,0,0.204829309,1200.0,7,0,0,0,0.0
5692,0,0.181148361,36,2,0.37139228,14170.0,7,0,2,0,2.0
139031,1,0.9999999,37,0,0.334832584,2000.0,3,3,0,1,2.0
118903,1,1.047439173,48,5,0.466515752,5300.0,11,0,1,2,3.0
122673,0,0.270971635,55,0,0.73365165,4816.0,25,0,2,0,0.0
43266,0,0.170317541,43,0,0.273072693,10000.0,10,0,2,0,0.0
34851,0,0.299236188,36,0,0.227378474,8166.0,8,0,1,0,0.0
1872,1,0.9999999,46,0,117.0,,2,0,0,0,0.0
65436,1,0.003746466,86,1,0.13221205,4696.0,10,0,1,0,0.0
148426,0,0.057231227,59,0,0.376905774,4000.0,6,0,1,0,2.0
39638,1,1.61752988,50,2,0.276570048,1655.0,2,4,0,0,0.0
134201,1,0.9999999,57,0,0.36315921,4000.0,3,1,1,1,3.0
60421,0,0.079630531,52,0,0.51129774,5000.0,19,0,1,0,1.0
44219,1,0.909660323,37,0,0.130504661,3110.0,4,0,0,0,1.0
123738,0,0.215174417,66,0,1914.0,,9,0,1,0,1.0
8918,1,0.863126782,50,2,0.318368163,10000.0,12,0,1,0,1.0
82176,1,0.054052553,58,0,0.251961237,2166.0,4,0,0,0,0.0
144840,1,0.0,34,0,0.358230428,8340.0,11,0,3,0,0.0
128800,1,0.774848067,63,0,0.882876712,4379.0,22,0,2,0,0.0
68973,1,0.173478656,27,0,595.0,,2,1,0,0,1.0
121188,1,0.9999999,39,98,19.0,,0,98,0,98,0.0
29513,1,1.089460292,63,1,1288.0,,5,2,0,2,0.0
122171,1,0.022141803,45,1,0.540429286,3400.0,8,0,1,0,2.0
46075,0,0.088312555,34,0,0.419203747,5123.0,14,0,1,0,1.0
145841,1,0.9999999,46,2,0.373608431,6736.0,3,0,1,0,0.0
70017,0,0.122203704,60,0,0.21922626,14500.0,10,0,1,0,2.0
93880,0,0.30666748,64,0,0.578453111,7666.0,5,0,1,0,1.0
62873,1,0.043173461,56,1,0.155514536,4333.0,9,0,1,0,1.0
10788,0,0.609356416,40,0,0.518751711,3652.0,9,1,1,0,0.0
116459,1,0.223555071,37,1,0.060750333,5250.0,6,0,0,0,0.0
8680,0,0.974039642,26,1,0.196983141,1126.0,4,0,0,0,1.0
120487,0,0.547659012,42,0,0.21193267,18000.0,9,0,2,0,3.0
96529,0,0.0471254,56,0,0.329633528,10450.0,18,0,2,0,0.0
24348,1,0.803132238,40,0,3590.0,,22,0,2,0,0.0
71740,1,0.189351331,34,0,0.273087944,4536.0,6,0,0,0,1.0
146898,0,0.072189253,44,1,0.183504148,4097.0,6,0,0,0,2.0
4280,1,0.179640719,36,2,1114.0,,6,1,0,0,0.0
52781,1,0.442424781,57,0,0.156241155,3532.0,7,0,0,0,0.0
29012,1,0.384244163,49,1,0.773424191,1760.0,8,0,1,0,4.0
149326,0,0.323163697,31,0,2508.0,,7,0,2,0,0.0
95137,1,1.031996632,55,0,1.316683317,1000.0,4,0,2,0,0.0
15511,1,0.425085262,49,1,3350.0,,12,0,2,0,1.0
115723,0,0.000347821,63,0,0.266220391,3883.0,4,0,1,0,0.0
9960,1,1.063597083,39,1,0.443986036,3150.0,5,0,0,1,0.0
20411,1,1.323274236,41,1,0.329169269,1600.0,8,0,0,2,2.0
109035,0,0.088168148,41,0,0.208270764,8656.0,10,0,1,0,0.0
107044,0,0.9999999,48,0,0.005171522,5800.0,0,0,0,0,4.0
73947,0,0.005912786,50,0,0.245971889,5833.0,5,0,1,0,1.0
23048,1,0.940012369,56,2,0.239510975,3598.0,5,0,0,2,0.0
116058,0,0.112767601,61,2,0.48980204,3333.0,11,0,2,0,0.0
81428,1,0.9999999,38,0,1950.0,,4,6,1,2,0.0
49591,1,0.801265706,52,2,1.167817186,4200.0,18,2,2,2,1.0
103173,1,1.064895598,50,2,0.501596517,3444.0,7,0,1,2,3.0
80753,0,0.021502145,40,0,0.24764353,3500.0,5,0,1,0,3.0
118409,1,0.87543344,63,4,5732.0,,14,7,1,0,0.0
144737,1,0.122713019,52,1,2.359775141,1600.0,16,0,3,0,3.0
105760,1,1.46506986,37,0,0.219904389,2300.0,5,3,0,2,2.0
60173,0,0.111707902,60,0,58.0,,3,0,0,0,0.0
126547,0,0.879762226,27,1,0.282620766,1800.0,5,1,0,0,0.0
49475,1,0.133672833,51,1,0.372008018,8480.0,20,0,3,0,2.0
123852,0,0.114480127,60,0,0.251071319,13067.0,12,0,2,0,1.0
101830,1,0.880312296,37,1,0.132509142,5742.0,9,0,0,0,2.0
105499,0,0.9999999,26,0,0.11265545,4100.0,1,0,0,0,0.0
141047,1,0.339228643,57,0,0.552484563,3400.0,18,0,0,0,0.0
141009,1,0.130047833,50,0,0.505604362,3300.0,14,0,0,0,0.0
100622,0,0.0,23,0,0.0,,2,0,0,0,0.0
58383,0,0.943032397,63,0,0.639556152,8200.0,20,0,2,0,0.0
112498,1,0.644946889,62,1,0.524380864,6500.0,8,0,1,1,0.0
33952,0,0.028553016,55,1,0.285047149,11134.0,9,0,1,0,2.0
92432,1,1.010369346,56,0,0.480155067,5416.0,10,0,1,1,2.0
39675,1,0.815273091,27,1,473.0,,3,2,0,0,1.0
119249,1,0.13094009,39,0,0.077288942,9250.0,3,0,0,0,0.0
92129,0,0.055828164,59,1,0.412335808,1750.0,9,0,1,0,0.0
76583,0,0.137251912,27,0,0.063909037,5100.0,16,0,0,0,0.0
107637,0,0.035745388,71,0,2769.0,,13,0,2,0,1.0
136681,1,2.138576779,68,1,0.03724069,4000.0,2,0,0,1,0.0
135271,1,0.189257825,62,0,389.0,,8,0,0,1,0.0
124074,0,0.0,86,0,0.0,,1,0,0,0,
96735,1,0.873786408,50,3,0.384826897,8000.0,6,0,1,1,2.0
111378,0,0.079113535,51,0,0.581449008,2166.0,22,0,1,0,0.0
39338,0,0.014033324,64,0,32.0,,7,0,0,0,0.0
71114,1,0.888111888,63,1,0.455848359,2162.0,8,0,0,1,1.0
115810,1,0.9999999,56,0,0.058659556,8250.0,2,2,0,1,0.0
98740,0,0.002364357,71,0,0.506906437,7673.0,12,0,2,0,0.0
16893,1,0.465295572,57,0,0.604120793,12715.0,18,0,5,0,1.0
4158,1,0.323280507,60,0,0.566333383,6700.0,9,0,2,0,1.0
111873,0,0.023316968,74,0,0.134024435,2700.0,12,0,0,0,0.0
77154,0,0.136462118,53,0,0.301706558,9316.0,15,0,3,0,1.0
27623,1,0.550426345,79,0,0.005168436,10834.0,2,1,0,0,0.0
108690,0,0.0,61,0,170.0,,5,0,0,0,
10928,1,0.507071903,54,1,0.268913115,3026.0,8,0,0,1,1.0
89894,0,0.277631177,45,2,0.292174684,4510.0,7,0,1,1,2.0
23158,1,0.9999999,31,1,478.0,,4,1,0,0,0.0
86597,0,0.452898278,48,2,0.587227097,4900.0,11,0,2,0,2.0
85338,1,0.0,37,1,0.317512275,11608.0,10,0,2,0,3.0
69454,1,0.999917266,42,0,0.408896144,4900.0,4,0,1,1,3.0
40916,0,0.72170145,68,0,0.720426782,6466.0,20,0,1,0,0.0
4150,0,0.007348785,69,0,0.3068,7499.0,7,0,1,0,0.0
22355,0,0.578417045,59,0,0.882056814,2780.0,11,0,2,0,0.0
22903,1,0.924302789,27,1,0.215301807,2600.0,3,0,0,1,3.0
40608,0,0.577039527,67,0,0.860027994,5000.0,9,0,2,0,0.0
116529,0,0.451483876,47,0,0.279392162,3750.0,7,0,1,0,2.0
81138,1,0.354683531,43,1,2936.0,,8,0,3,0,1.0
47586,0,0.999724214,47,1,0.486802112,6250.0,4,5,1,2,3.0
88480,0,0.047761348,39,0,0.193282748,17000.0,13,0,2,0,0.0
135696,0,0.004874508,44,0,0.116916125,24786.0,9,0,1,0,0.0
9270,1,0.17965008,65,2,0.613361579,19353.0,33,0,9,0,0.0
54426,0,0.514180549,53,0,0.272321881,9866.0,6,0,2,0,1.0
861,0,0.457154579,50,0,0.103425118,13400.0,7,0,0,0,2.0
140908,1,0.906562483,62,2,0.680406213,1673.0,12,0,0,0,0.0
136163,0,0.679330167,74,0,232.0,,4,0,0,1,1.0
131620,1,0.0,50,3,0.711269123,9281.0,7,0,1,0,2.0
142771,0,0.400783587,56,0,0.853554445,8200.0,25,0,2,0,0.0
84667,0,0.22667321,41,0,0.317613731,6000.0,7,0,0,0,1.0
24722,1,0.115603315,64,0,0.234473812,12333.0,20,0,1,0,2.0
19629,1,0.069450152,70,1,0.43294957,12333.0,14,3,3,0,0.0
4763,1,0.784422929,72,2,1513.0,,5,5,0,1,0.0
56155,1,0.097462953,51,1,4601.0,,23,0,2,0,0.0
19074,1,1.185628743,33,2,0.111083622,4041.0,3,0,0,1,0.0
34270,1,0.75756061,40,3,0.524241933,6166.0,8,2,2,2,1.0
77106,1,0.903395311,47,6,0.85553379,4083.0,8,5,2,1,1.0
104818,1,0.0,59,1,4019.0,,10,0,3,0,2.0
82234,0,0.0,40,0,0.013063183,3750.0,7,0,0,1,1.0
22485,1,0.995518014,49,1,0.586966094,2270.0,6,4,0,0,0.0
55760,0,0.349793528,75,0,0.618097448,4309.0,12,0,2,0,0.0
51935,1,0.698706839,73,0,1745.0,,2,1,1,0,0.0
113849,0,0.0,74,0,0.219842969,1400.0,6,0,1,0,0.0
3846,0,0.0,68,0,0.207803993,1101.0,2,0,0,0,0.0
41664,0,0.050834087,41,0,0.007679386,8333.0,2,0,0,0,0.0
79929,0,0.014710953,50,0,1.025423729,6253.0,8,0,3,0,0.0
146827,0,0.189451675,63,0,0.322298563,1600.0,10,0,0,0,0.0
124117,1,0.666637038,46,0,0.713805884,8633.0,11,0,4,0,1.0
139684,0,0.847967329,35,0,17.17821782,100.0,8,0,0,0,0.0
28882,1,0.533710245,66,0,0.560355605,7198.0,16,1,1,0,0.0
115892,1,0.9999999,40,1,0.649982859,2916.0,2,4,1,0,2.0
12119,1,0.984060721,45,0,0.353544072,9268.0,7,0,1,0,2.0
34946,1,0.9999999,32,3,0.813767091,2120.0,3,0,1,0,4.0
57034,1,1.08994004,48,3,0.097758955,17000.0,6,0,0,2,3.0
121691,1,0.486098094,50,0,0.580806398,3000.0,9,0,1,0,1.0
127509,1,0.9999999,31,98,0.0,1440.0,0,98,0,98,1.0
68474,1,0.0,62,1,6667.0,,14,0,4,0,0.0
70337,0,0.038929812,53,0,0.490760234,4274.0,7,0,1,0,0.0
140205,1,0.0,40,0,1.990001666,6000.0,13,0,8,0,0.0
5685,1,0.9999999,38,0,693.0,,3,8,0,0,0.0
128117,1,0.860277886,30,0,1.437282902,2590.0,8,0,1,0,2.0
18778,1,0.304384671,59,1,0.360048744,10667.0,19,0,2,0,0.0
138480,1,1.015369006,64,1,1943.0,,16,0,0,1,0.0
96110,1,0.9999999,61,0,0.113258186,3725.0,1,0,0,0,0.0
61409,1,0.94608167,59,0,0.835991431,4200.0,14,0,1,0,1.0
148195,1,0.509778327,43,0,0.318693779,13228.0,7,0,2,0,2.0
108672,0,0.115446472,37,0,401.0,,2,0,0,0,0.0
35461,1,0.9999999,41,2,0.078839159,12645.0,2,3,0,1,1.0
146818,1,1.180327869,49,1,0.616717771,7500.0,9,0,2,0,0.0
115116,1,0.955726935,35,0,0.079168333,2500.0,5,0,0,0,2.0
65017,1,0.957546484,50,1,0.791512294,2968.0,13,2,1,1,0.0
84929,0,0.071077157,58,0,0.308292098,6668.0,8,0,1,0,0.0
1022,0,0.039609476,50,0,1132.0,,13,0,0,0,0.0
87409,1,0.9999999,39,0,0.288136949,12500.0,7,0,2,0,0.0
147108,1,0.061872818,51,1,2.2041399,1400.0,16,0,3,0,1.0
103863,0,0.07641196,41,1,0.451454855,10000.0,4,0,1,0,2.0
23466,1,0.924839097,40,6,0.659425912,7733.0,24,1,4,2,2.0
18680,1,0.717131474,46,1,0.831763699,2335.0,5,4,1,2,3.0
132412,0,0.61700766,52,1,4.004497751,2000.0,25,0,2,0,0.0
110132,0,0.9999999,25,0,0.290788013,900.0,3,0,0,0,0.0
50614,0,0.9999999,28,0,0.247770069,1008.0,7,6,0,0,0.0
67179,1,0.9999999,58,0,0.610111592,4390.0,4,0,2,1,1.0
22913,1,0.9920016,45,0,0.280799765,3400.0,7,0,0,0,0.0
65475,1,0.889609691,43,0,0.366579386,4200.0,7,0,0,0,1.0
124099,1,0.985218923,37,3,3778.0,,9,0,2,1,0.0
26929,1,0.428018557,38,1,535.0,,7,0,0,0,0.0
138620,1,0.763447024,59,5,5733.0,,15,0,1,0,0.0
27397,1,0.9999999,66,0,0.193286166,6642.0,3,0,1,0,0.0
32757,1,0.964497041,55,0,0.202069385,6571.0,14,0,1,0,3.0
81913,1,0.096733575,24,0,0.049977283,2200.0,5,0,0,0,0.0
37187,1,0.9999999,28,1,0.115752055,4500.0,5,0,0,0,0.0
88435,1,0.53122398,24,1,0.226988755,2400.0,4,4,0,1,0.0
45181,1,0.959144975,48,0,0.554216867,4896.0,10,0,1,1,1.0
22616,1,0.891621676,48,0,0.429708779,4772.0,5,0,1,0,2.0
141541,1,0.542314335,41,1,2.639327634,6900.0,18,0,7,2,0.0
122986,1,0.953770145,53,0,0.558055243,8000.0,15,0,2,0,0.0
19389,0,0.09617986,37,0,0.669064748,4725.0,9,0,2,0,0.0
147503,0,0.126115638,31,0,0.294429708,7916.0,10,0,2,0,1.0
114785,1,0.9999999,33,0,0.119152339,2500.0,0,7,0,0,0.0
22062,1,0.924204913,36,7,0.777102946,3292.0,13,0,1,0,1.0
44203,0,0.9999999,60,0,0.115722508,3300.0,4,0,0,0,0.0
78891,0,0.887642477,44,0,0.550493963,5465.0,5,0,1,0,2.0
38909,0,0.126179633,74,0,1589.0,,14,0,1,0,0.0
132735,1,0.380227806,41,0,0.570040486,3704.0,9,0,0,0,0.0
144151,1,0.125352604,60,1,0.518627657,4750.0,13,0,2,0,0.0
124584,1,0.143025381,35,0,1.292338458,8000.0,10,0,5,0,0.0
83061,1,0.642159746,30,0,0.508618404,3770.0,8,0,1,0,0.0
42754,0,0.0,41,0,704.0,,4,0,0,0,3.0
65074,1,1.447761194,51,0,0.005661713,1412.0,1,0,0,0,0.0
20018,0,0.027377169,80,0,0.1802172,3406.0,10,0,1,0,0.0
45998,1,0.0,30,0,0.0,1417.0,1,0,0,0,1.0
32359,1,0.373717172,45,0,0.792004997,1600.0,21,0,0,0,0.0
70332,0,0.082939016,84,0,0.094928479,3844.0,11,0,0,0,0.0
17971,1,0.725233174,59,0,0.163297045,4500.0,9,0,0,0,0.0
48244,1,0.684422078,36,0,2.332425068,1100.0,16,0,1,0,2.0
7885,0,0.251759129,40,0,0.575945946,3699.0,4,0,1,0,1.0
56558,1,0.9999999,37,1,0.243793911,4269.0,3,3,0,0,1.0
115513,0,0.0,50,0,3854.0,,9,0,3,0,0.0
71745,1,1.303393214,34,2,0.138023837,2600.0,5,1,0,0,1.0
55326,0,0.155903351,58,2,0.38524319,9066.0,7,0,2,0,1.0
126088,1,0.9999999,24,98,0.0,1100.0,0,98,0,98,0.0
52578,0,0.884424827,62,0,1.171948052,1924.0,11,0,1,0,0.0
10726,0,0.446061055,59,0,0.180585296,1400.0,4,0,0,0,2.0
25341,1,0.742171885,43,2,0.285994764,4583.0,5,0,1,0,1.0
28141,1,0.611105423,46,1,3024.0,,6,0,1,0,3.0
113328,1,0.9999999,55,0,0.260611653,7585.0,3,2,2,1,1.0
83514,0,0.027330297,28,0,0.126353791,2769.0,3,0,0,0,0.0
81224,1,1.469857619,28,0,0.206500077,6522.0,4,4,0,0,2.0
15012,1,0.9999999,29,0,0.259067358,5210.0,3,3,0,2,1.0
11869,0,0.255825739,59,0,0.414878016,7500.0,16,0,2,0,0.0
13974,0,0.123386079,33,0,0.215435869,1800.0,5,0,0,0,0.0
71131,0,0.994093594,23,0,0.136978248,1700.0,2,1,0,0,0.0
58732,0,0.114484744,36,0,0.191441141,7500.0,20,0,1,0,0.0
17553,0,0.583831483,49,0,0.341422312,2966.0,5,0,0,0,1.0
88270,0,0.9999999,52,1,0.16922052,1500.0,6,0,0,0,1.0
105337,1,0.9999999,26,98,0.0,1550.0,0,98,0,98,0.0
47208,1,0.707265975,34,1,0.320714476,3750.0,7,0,0,0,1.0
111504,1,0.942814444,49,0,0.588039234,10500.0,8,0,1,0,2.0
142236,1,1.613968598,51,5,1928.0,,5,1,0,0,3.0
37225,0,0.003904425,39,0,0.315951392,6500.0,14,0,2,0,0.0
51768,1,0.600156591,40,0,0.687468797,6008.0,11,0,2,0,0.0
12750,0,0.120996383,52,0,0.269384138,6770.0,8,0,2,0,2.0
123198,1,0.86151618,47,2,0.832653423,11275.0,19,0,7,0,1.0
33732,0,0.171398665,62,0,0.552489502,5000.0,14,0,2,0,0.0
78318,1,0.070253837,57,1,0.590392268,3517.0,19,0,2,1,0.0
130945,0,0.000393396,67,0,0.0,,7,0,0,0,0.0
18570,0,0.012961289,45,0,0.13247792,6000.0,10,0,1,0,1.0
59561,0,0.127515399,59,0,0.179082092,10000.0,21,0,1,0,1.0
139010,0,0.413408885,65,1,0.313830772,5400.0,8,0,2,0,0.0
135345,1,1.008420166,34,1,0.160349059,7333.0,5,0,0,0,1.0
149956,1,1.135552064,41,2,0.845887215,7500.0,12,0,4,1,0.0
72910,0,0.063783688,50,0,0.209232564,12000.0,13,0,2,0,0.0
96496,0,0.005364444,59,0,6.0,,3,0,0,0,2.0
45760,1,0.138012154,39,1,0.352973417,3648.0,5,0,1,0,1.0
46922,1,0.976047904,46,1,0.049006296,8100.0,2,1,0,0,2.0
129159,0,0.118515259,45,0,0.384794234,4300.0,4,0,1,0,2.0
136179,0,0.098647281,53,0,396.0,,3,0,0,0,0.0
96747,0,0.461492019,45,0,0.521975972,13400.0,12,0,5,0,3.0
81201,0,0.03427468,41,0,29.0,,3,0,0,0,0.0
38830,1,1.005994006,43,2,0.790984271,6166.0,8,0,2,0,1.0
61489,0,0.0,64,0,678.0,,4,0,1,0,0.0
37910,1,1.660678643,33,2,2303.0,,8,4,0,2,0.0
147435,0,0.014671248,44,1,0.315680596,4833.0,12,0,2,0,2.0
34200,1,1.206937096,55,0,1120.0,,7,0,0,2,0.0
124503,1,0.996007984,51,0,14.0,,1,0,0,0,0.0
77284,0,0.007663877,37,0,0.127020039,3093.0,9,0,0,0,1.0
132001,0,0.830475806,60,0,0.365558912,11584.0,20,0,1,0,0.0
39144,0,0.0099518,64,0,0.256249107,7000.0,4,0,1,0,0.0
130673,1,0.9999999,60,1,0.090753717,5850.0,7,0,1,0,2.0
2549,0,0.487814634,65,0,0.494951167,6040.0,14,0,1,0,0.0
142322,0,0.021933853,65,0,0.196030416,7758.0,20,0,1,0,0.0
122861,1,0.393552664,37,0,1.175164967,5000.0,17,0,3,0,0.0
34345,1,1.44795539,27,1,954.0,,4,3,0,1,0.0
148387,1,0.9999999,77,2,1.035065484,2366.0,3,0,2,2,0.0
45789,1,0.304599356,56,0,0.430165246,9500.0,16,0,1,0,1.0
29584,0,0.919774967,61,0,2305.0,,23,0,0,0,0.0
32273,1,0.909882486,60,0,0.378929686,4166.0,9,0,0,0,0.0
12312,1,0.957004777,34,0,0.645544307,8000.0,11,0,1,0,2.0
135233,0,0.157108972,58,0,904.0,,9,0,1,0,0.0
114540,1,0.466962798,26,1,24.0,,2,2,0,0,0.0
107998,0,0.53046953,22,0,0.016129032,929.0,2,0,0,0,0.0
60589,1,0.9999999,44,0,0.406735751,7333.0,3,0,2,0,2.0
115787,0,0.007377614,49,0,0.038903394,11489.0,5,0,0,0,4.0
49750,1,0.170781347,36,2,0.150257498,3300.0,7,0,0,0,1.0
